video_id,comment_text,likes,replies,pol
c7ymY8QEB2g,How can someone call kirstie a slut when she's that flawless (yes I know it's for the video),1,0,1.0
j5YSOabmFgw,I didn't know this song existed but I wasn't ready,0,0,0.2
0PKthlZtLDo,24/7 rent free in all of your heads,0,0,0.4
3d9i_0Ty7Cg,Whovever is my \nProgrammer pressed that randomize button hard asf,0,0,-0.2916666666666667
1KCZHHMZVGQ,"It's called your LIVER and your KIDNEYS. Eat well, avoid the drugs and booze and you're toxin-free!",0,0,0.0
gOsM-DYAEhY,woww beautiful video!!!! i hope its art and creativity will get a recognition soon,0,0,1.0
L6QAx5mqFKU,A week has 21 meals... where is the rest of your food?,0,0,0.0
gQvHtXWlXDE,Ya bu yeşilçam müziği o yüzden türklere güzel geliyo,0,0,0.0
ei6FVbMysc4,Adorable,0,0,0.5
Ri4xPHGS5f8,He's got the full denim outfit on,0,0,0.35
cOboLQMO4tQ,FUCK Jemele HILL stupid bitch,0,0,-0.6
VGBZ2YfVx1Y,i love u guys so so much and idk how u do it but u guys are awsome,0,0,0.35
wGwsgf5CdxU,"The petition to get JJ Abrams booted from Episode 9 is fucking stupid. Like it would work anyway. \n\nHaving said that, what I do think needs to happen is a petition to teach Americans how to pronounce Lara Croft. Yes. LARA Croft. Not fucking Laura Croft. I know it wasn't brought up in this Episode I'm just speaking generally.I repeat:  LA-RA. NOT LOR-A. It's LARA CROFT. You all get it now?",0,0,-0.24999999999999997
B2B0GMtowmU,コメント消されてて草,2,0,0.0
MBdVXkSdhwU,😍😍jungkookkk,0,0,0.0
-q47sHA4eAo,Drop a nokia 3310 in it,0,0,0.0
a6y01PSb6qU,"Looked a bit cartooney.keep taking blue pills, you'll be fine.",0,0,0.20833333333333334
U2CqZNd6rgM,Love you,0,0,0.5
368_ovPsJk8,The color grade on this looks mmmmmmmm so good.,1,3,0.7
5Zs_5VghD6U,hi if you are interested in penny stocks you can visit my video https://youtu.be/tXBY2oiqNCg,0,0,0.25
o0Ddl1DI-go,#THATNAME,0,0,0.0
unIkqhB2nA0,Why don't they just put a fingerprint sensor at the back.,0,0,0.0
DZHAB3PGlfU,another people of color ( 3rd one in a row!) trending on YouTube with barely any views,0,0,0.025
bAon04ZJhHE,"Try and stay away from politics, and I don't even care what biases it is, it's still annoying. And bring back the real cartman",1,0,-0.20000000000000004
F4ELqraXx-U,It's my birthday 😃 Can u follow me plz,0,0,0.0
KUH0KQ1qMiw,"God is REAL. He left something for Us to find on top of Our Planet. I found it several years ago and that's why I created my YouTube Channel. I'd like to invite anyone reading this, to come see what I found on Google Earth. I can prove to anyone on this Planet, that God is ABSOLUTELY REAL BEYOND ALL DOUBT. Please come see. This is NOT Click Bait. Several times already I've asked several different YouTube channels to come and try and debunk what I found, so far no one has. Please come see and help me share it with others. There's HOPE! https://www.youtube.com/watch?v=2K2XfdCjXfk",0,0,0.103125
HUUsEgAe8x4,This guy always makes the trending list,0,0,0.0
rtk-BLeHv6M,"Hey JP and Julia, my kids and I love your channel! Could you make more fast food recipes?",0,0,0.44166666666666665
Upqp21Dm5vg,This is the greatest series to ever hit YouTube. Bless you.,0,0,1.0
xKXxJcf6_IE,Why is he doing his voice at him!?,0,0,0.0
KEBDxhqhzF0,Go and eat at a place called chin chin. You won't regret it!! http://www.chinchinrestaurant.com.au/,0,0,0.0
KGb5yAdkcFw,THIS IS WHY YOU DONT GET JAWLINE IMPLANTS,0,0,0.0
TTkzAiZ6YV0,Levi irl,0,0,0.0
XA_jAJ-dWyQ,My name is Daisy!,0,0,0.0
H0bVlfJsR4Q,I saw that pic on GMM,1,0,0.0
ufE-HaySXSg,23 is typically when most people are out of college with no job.  That doesn't sound like a satisfying life.,1,0,0.30833333333333335
V_U6czbDHLE,"This video was interesting, but promoting scientists using themselves as guinea pigs is incredibly irresponsible. This is completely opposite to the way the scientific method works and is a reckless and foolish way to try to conduct science.",0,0,0.4666666666666666
Z_GR_l5QtdM,greatness,1,0,0.0
7Gw-lN270qs,Can you try the heat pallet plz,3,1,0.0
wHSJljq_41I,what a stylish angel,0,0,0.5
4X6a3G_0HjY,Guy: **shoves a guy super hard**\nShe doesn't bat an eye \nGuy: **shoves a girl not even as hard**\nDoNt tOuCh HeR,1,0,0.3333333333333333
DyA64VLVfds,"this is beautiful, can anyone give me the chords pleasee?",0,0,0.85
FqdsYn9TdWQ,Adam and his Blaster again 😂,1,0,0.0
G1VEccH7jJ8,وين الترجمة العربية,0,0,0.0
DkWL232Vzao,Omg I looooooovvvvvveeee these 😍🌈🌈❤️💖,0,0,0.0
2qiBTkVRp1U,Ninth grade Grace is an awkward angel. She could only grow up to be you.,0,0,-0.3
roiPLImXMoc,I knew it. But damn it was good.,0,0,0.7
xGuGjvIfof8,Can u help me Please I am very Desperate. https://www.generosity.com/education-fundraising/ottewell-school-band-program,0,0,-0.78
XF_ARz7jTUw,Hahahahahah GET OUT OF MY HOUSE,0,0,0.0
dUBcP00TEWI,“there’s a third fork”,0,0,0.0
RbXYadQw1C4,OMG I LOVE KATI MORTON! GREATEST COLLAB!,1,0,0.8125
yNaLblrdflU,The Movie Look Good But The Old One Will Always Be Classic💯,0,0,0.39999999999999997
iA86imHKCMw,Who cares get a life 😉👍,0,0,0.0
c3JbJmXInOs,I'm disturbed that this is incredibly accurate,0,0,0.4000000000000001
y8fZDZHSl7Q,You're the first review I've seen that has actually swatches everything. Always love your videos Dulce 💜💜,3,0,0.25
ZczwzVhai9E,*Meet Arnold:* Surviving Jake Paul,2,0,0.0
rtk-BLeHv6M,Pls giant quesadilla or burrito,1,0,0.0
xBU77C4cpTk,"Some pieces are beautiful and other just to tacky, unrealistic and overprice, I can't... too bad. ❤️",3,0,-0.11874999999999997
zJqk0iM96iE,How about Suriname??,0,0,0.0
ei6FVbMysc4,😂😂😂 so funny when she put the baby on the phone,0,0,0.25
74zJ4scJzNs,I think the title is misleading. I thought the producers or writers or anyone from the show would have addressed the theory in this video. You can literally make of any shit and say it might be true. Full House is in the same world as the Avengers. It might be true.,0,0,0.16999999999999998
Z4QcwsEbKyo,"Uber is a fraud, a con, a scam and tries to suck and blow at the same time.  Dump this junk.  Only the driver and no one else should profit from rides.  Ubers software can be bought for $700 and replicate anything they do. There is no magic in matching a driver with a passenger.",1,0,-0.0875
fS5xHHqW-6E,Thinking this band can't possibly get more awesome with each new song... But I keep getting ahead of myself. This band is truly amazing to listen to,0,0,0.44727272727272727
BHD3uqfbcRQ,Oh my! Elias was great! Quality stuff brad and vinny!!! love from Australia!,1,0,0.8125
H7H0ZWwWKCw,His accent sort of switches between Mexican and German.,1,0,0.0
h2K_SWpQtb4,Usa does not have more resources than mexico just stop it,0,5,0.5
zqE-ultsWt0,"first checked luggage: $15,000",0,0,0.25
1L7JFN7tQLs,Does the wireless charging work with a case,0,0,0.0
Tt-a61NG4XY,(Neon genesis evangelion),0,0,0.0
Qg7YzqCRoZ0,I'd vote for piper                  soooooooooooooooo cute,0,0,0.5
xItHZZ3bvhY,Stephen Colbert is such a faggot cuck. He used to be entertaining but now he's just trash,0,0,0.25
f09ne0W6MZU,Cena is probably like DAMN NIKKI REALLY CANT SEE ME!,1,0,0.25
AzWiUQEdJOo,"This type of prepping, with stockpiling and stuff will only last a certain amount of time. However, developing skills will keep you going indefinitely.",0,0,0.07142857142857142
TSxt2_QM4N4,😍💖,0,0,0.0
L00YWl8StuI,"They're are two different species of human, Men and Women",0,0,0.0
1wwwXCQyIRA,please review the ordinary serum and coverage foundations!,0,0,-0.3125
_r5eTelhpmQ,Get off of trending -_-,0,0,0.0
t4or1t4iHK0,Worst choice for wonder woman,0,0,-1.0
_StIv9i6as4,THIS IS THE BEST THINGGGG WE NEED A SHIP NAME,0,0,1.0
4WvKeYuwifc,SHUT YOUR RACE BAITING GARBAGE!,1,0,0.0
yNaLblrdflU,You'll need the support of all five families cliche and then goes onto name them like someone forgot🤣🤣,1,0,0.0
cWL4eiCR8FM,You should make a brain cake!!!,0,0,0.0
DdA7tUIzA5Q,Always great to hear new music from Toni :D,0,0,0.6454545454545455
9EBgaxFfDA0,fuck apple lmao u dont even get what the tell u..,0,0,0.09999999999999998
MiZCudqoFAU,"so CNN, fake news much?",0,0,-0.15
UkMZJrbCRdQ,2:16 I want a fruit vac,0,0,0.0
4dp31MWMjeM,what  the ....i just cant take it and wont watch this shit,0,0,-0.2
c0FjpqLfGN8,"Did you get an AC repair guy? Because at that point, you're better off buying a new one",0,0,0.3181818181818182
cvaVRlWltD4,caleb😭💜,0,0,0.0
16-xMnzDQ4M,I’ve learned that all men are not created equal.,0,0,0.0
TpwChyyyy4s,"Oh, boy.. He isn't Mehmed the Conqueror. So, he didn't conquer Istanbul. If you hang a picture of sultan on your wall, you have to know who he is, Mesut. (P.S. It's portrait of Selim III who is Mehmed's tenth great grandson or something like that.)",1,0,0.8
oKzFGhlFqqE,Harvey Weinstein On Why He's Supporting Hillary Clinton.\n\nhttps://m.youtube.com/watch?v=hrGEd7CUxO0,0,0,0.25
Z-ouLX8Q9UM,this is basically cherno alpha vs crimson typhon,0,0,0.0
aw28GKtWxBw,Eat 15 boxes of McDonald chicken tender loins,0,0,-0.6
NPptT6BsnWQ,"I like this guy, straight to the point no bullshit",0,0,0.2
IRdrt8nPyy8,For real it's back ?,0,0,0.0
GuEQtn2nm9A,to black guys speaking Japaneses in Japan thats a big deal,0,0,-0.08333333333333333
Kl-IJigAG8A,She annoying,0,0,-0.8
a-9IZz8Ry5I,"Never ever buy the google phone. Did it in the past, after some years, took me forever to remove my google accounts on various softwares. Why remove the accounts? They become the most annoying thing to have after a while with notifications and all sorts of things.",0,0,-0.1375
VEoITVHfyGg,I just thought that Dumbledore secretly fixed Hagrid's wand with the elder wand because he knew that Hagrid had nothing to do with the incidents.,0,0,0.1
SLoQoYi3P5U,No wonder nobody watched.,0,0,0.0
mkrTKyhONJ4,Weird how her videos are always trending but have about a third as many views as other videos. 🤔,0,0,-0.03125
DBBt7IhHOFQ,You should do a bunch more and make a knife.  How cool would that be!?!,0,0,0.5234375
cyN6GMY78D4,"My God, I'm shaking this is so freaking good.",0,0,0.7
fmIGnd98DX4,That whole using exercise clothes as pajamas hit way too close to home,0,0,0.2
Ca3rEOlAfpc,I can't believe this week is gonna end without you guys getting sauced :(,0,0,-0.75
htAqXYmFKgo,You lucky son of a gun.......,1,0,0.3333333333333333
erjqKQaXgsw,The greatest duo,0,0,1.0
NVvJ3t5eiTU,"lol first thing you hear when you play the video Hey guys, it's RAW here xD",0,0,0.27307692307692305
rl4ofGm2aNI,😂😂😂😂😂,0,0,0.0
8kpD3XCp49o,Iphony is trash,0,0,0.0
Q07Cp6tswnQ,Bro where is your 8 and 8plus reviews ..... dieing to see,0,0,0.0
xzPRACH6YwE,Fuck my lauren 😍😍😍 she slay it fuck fuck fuck and by the way that guy who touch my lauren shit i swear im gonna kill him 😡😠😤 nobody touch my bias!!! Fifth Harmony is LIT,0,0,-0.398125
Ty7YYxfFRtA,3ROOOOOOOOOOOOOOOOOOOOOOOOODROGGGGGGGGGGGGGGGGGGGOERYYYYYYYYYYYYYYYYYYDIER55555555555555,0,0,0.0
lbgBzgMzVV8,when are the ct scans gonna be in color ,0,0,0.0
TaxAsHhex10,"Colbert is responsible for this mass shooting ,\nNot the NRA ad that came out a few months ago .",0,0,0.0
D1IBXE2G6zw,This song was the next we are the world,0,0,0.0
Mhfg2lVpW8k,I make videos with my GoPro hero5 and I’m not gonna do anything cheesy. Check them out tho;),1,1,-0.125
AQ0b0CRsiVc,*Halger*,0,0,0.0
wOskfnnbkdw,I could watch this for 9 fucking days straight,0,0,-0.19999999999999998
XLNLPIRS62g,HITLER WAS A GAY JEWISH MAN WHO LOVED BIG BLACK DICK!,0,0,0.1816666666666667
JV-4Ehv1SFI,If you snooze you loose\n-CrazyRussianHacker 2017,1,0,0.0
2pZ2aHWFHXA,BEN. PLATT. WHAT??,2,0,0.0
XF_ARz7jTUw,I still love Taylor even though everyone now hates her (idk why),0,0,0.5
E7HqW6S-g7c,What did I just watch ⌚️ 👀,1,0,0.0
Ni5Uc-DdMqk,"...People are freaking about a spoiler, yet the video clearly says Secret Plot Twist and explicitly states that a spoiler is heard in the description.",0,0,-0.15
xcaeyJTx4Co,I don’t know much about planes but that girl at the end got my attention,0,0,0.2
G0cDl-vZKkg,Damn. From Freddy Kruger to ru Paul in   An instant. Good job.,0,0,0.35
_qb4_uvYSG0,"how far is this gonna go, this is unacceptable,  peoples are sick to there guts about this bullshitter...don't surprise of the out come",0,0,-0.30714285714285716
gzh6tcMsyoQ,Is that aunt jemima  granddaughter or did she pop out of a 1900s cartoon,1,0,0.0
-C-LJUD2LWU,She is a very smart women and I hope she will be able to teach others to get off the hamster wheel,0,0,0.3892857142857143
m59HKBUi3cY,You are a breath of fresh air! TY,0,0,0.375
udnGW3E1vxY,"Brother, what is this song that I used to think I am passionate about?",0,0,-0.05
cmSphKD18uo,Bad makeup science is amazing,0,0,-0.04999999999999988
WP98DDNKQ0U,This goes hard. 🔥🔥🔥,1,0,-0.2916666666666667
Tt-a61NG4XY,Assassination classroom is amazing,0,0,0.6000000000000001
3JYl1XREYLE,S naghty David,0,0,0.0
FPRTN_r9IyM,"Does it feed back into  river or ocean near by, because it helps feed the environment and put stuff back. Cool video",0,2,0.11249999999999999
QP6tdboJq70,both of these mfs lookin like a all u can eat buffet 😩,0,0,0.0
iZFWRi3npiA,Lmao comments full of a bunch of triggerd white people....smh,4,3,0.31666666666666665
h2K_SWpQtb4,Lol comparing us men to us woman team my college team football club would rape them TBH cant compare,1,0,0.8
YF2DM84NDt4,YES YES YEEEEES NEW SONG,0,0,0.13636363636363635
uHYNSaW6Ttw,Just because you have money doesn't mean that you can't be depressed! Depression comes in multiple forms it's different for everyone!,0,0,-0.13020833333333334
VcMuDnnaBvw,"Caitlyn Jenner has been bashing the kardashians ever since she came out. Without them, no one would’ve Accepted  her the way everyone did.",1,0,0.0
ckXN4Tc6-c8,How are you so pretty 😭😭😭adopt me and teach me your ways,0,0,0.25
KGQTkWJ5mU4,How the fuck do we know that antimatter even exist?i believe it’s science fiction bullshit,0,0,-0.4
q6yzrZfgQvI,"Amo a Depeche Mode y es una linda versión del tema de David Bowie, pero igual me sigue gustando más la versión local de Richard Coleman (Fricción, 7 Delfines, y la versión con Cerati....) https://youtu.be/5CrfIL5sSSQ",0,0,0.0
y_v-3_sPsRM,Once I saw the dinosaur dabbing Ì knew it was also a who was helping him with the animations,0,0,0.0
yB9pN0H7saA,That voice crack....,2,0,0.0
lg0ldbwZhPQ,😎,0,0,0.0
J_OyB0k-IVg,"All I see is a bunch of comments complaining about the haters, but I don't actually see any of the haters..",2,5,0.0
4MEv1k9aQXA,green screen alert,0,0,-0.2
_oO0pd8VJjY,I'm sooo happy when I see Comics video about Vietnamese food,0,0,0.8
b0O5JtyNqek,this background is bomb🔥👀,0,0,0.0
ZYSjPZUqLdk,"This douche literally provided no proof of any connection between Trump and Russia. Does he think he convinced anybody of anything? Plus, he was wrong about quite a lot.",0,1,-0.5
ermfn4zyosw,*CBS IS PARTLY TO BLAME!*,2,0,0.0
tlACd8CquRk,OMGGGGGGG THAT END *-* LOVE IT! SO PROUD OF NIKKI<3,0,0,0.7125
0TMHdsFYDOo,Why doesn't she just shut the hell up. Privileged Bitch of a traitor. Go away Horrorwood.,0,0,0.0
RyCDmg1JXcQ,so most cars are fictional. that fucking sucks,0,2,0.06666666666666667
2DTwXdqmRiM,watching for fifth harmony,0,0,0.0
uKQ8iy3U1lw,Wow,0,0,0.1
LVPIM06bMJo,How come I want one up my pants?,0,0,0.0
T6x-kDiQsWM,I have a loin cloth,0,0,0.0
O78Lpo4ctSE,❤️❤️❤️,0,0,0.0
TXo-qOQNK3E,holy shit that is a lot of books,0,0,-0.2
hMfIIxf8ADo,Hourglass!,0,0,0.0
_iBpGz54ngs,"JESUS CHRIST IS LORD TO THE GLORY OF GOD! God Bless you brother Jeremy for using your gifts and talent for the Glory of God, and God bless and protect you and your beautiful family in Jesus's name, amen. JESUS he is The Answer!",12,0,1.0
F5Ma-1A-NS0,she should've caught it,0,0,0.0
CAQ2wWVlOuc,what U wanted to express in this video \nactually it's a good place page for knowledge \nwhat this video is,0,0,0.7
ah8SQNOXgrQ,"Gus, i'm scared",0,0,0.0
LDcm6twPEJA,The amount of likes this comment gets is the amount of days I won't use my phone (wish me luck 😖).,3,0,0.0
cWIEF2Yc58w,I love these videos man. You deserve more subs,0,0,0.5
QC-cMv0e3Dc,"I love the advice that the follow your dreams idea is bull-honkey. That mentality has caused incalculable pain to many I've known. You're the best, Grey!",0,0,0.3875
xNddRhpx5tA,Please do Pirates of the Caribbean  5!,0,0,0.0
VFODNI4DBDI,I've no idea what this plug's supposed to be for or against.,0,0,0.0
ZW4jOlyj-sM,マックに最後に行ったの1年くらい前かも〜,0,0,0.0
-Ifnaxi2LQg,I think the main reason ppl don't like this is that in the beginning she was singing high pitch but there was barely any music to at least support it but when she got to the rap it was great but theN she instantly transitions to the chorus without waiting a couple of beats before transitioning from rap to the chorus. I like the middle rap part ☺ but for me the start was a bit shaky,0,0,0.06791666666666668
TP0PsCb371E,LET WEINSTEIN JOIN THE C.I.A.!!! HE'D FIT IN WELL WITH THE SEXUAL DEVIANTS THERE!!!,0,0,0.68828125
Uiccgh2GXzs,Nice job on the video Chris.,0,1,0.6
iKYQN5xMRQg,This is what happens when you pay people a bunch of money to win games,0,0,0.8
8hP6WROycAU,This is the most sadd3st song i ever heard😢,0,0,0.5
_SzWAfsdZXY,Love more with hot couple on screen * Nicolin * after watched THE BEGUILED movie,0,0,0.4166666666666667
WJfeapsCnPI,"Well my granpa did tell me it's bad, 100 deaths, not as much as 10,000 deaths, but still",0,0,-0.24999999999999992
tVtsp_mASno,hold up he just said that mfer believes the earth is flat?  he probably the type to think the hurricane harvey was created by white men lol,0,0,0.25833333333333336
URvC6T_xhE0,Who gives a fuck tho???,0,0,-0.4
RIz3klPET3o,Это ахуенно!,0,0,0.0
MBdVXkSdhwU,계속해서 스밍합시다 여러분!,0,0,0.0
LP4qYyTPyl4,You should try Fairy Season!,0,0,0.0
jUrpOg4fBs0,"This does not sound like Gucci Mane,.....clone status...",0,0,-0.2
F-qdRPUC_Yw,FAKE,0,0,-0.5
AyiYuBCLTjc,u soft,0,0,0.1
P_X6hIyqUxA,Bears suck... Dead last of the nfc north by the end of the season.,0,0,-0.1
l_uNfGY3v8E,"And the wolf went to the fourth little pig, who made his mobile home out of cheap materials and paper mache .......",0,0,0.07083333333333335
S7rQSRGGKSQ,"Don't worry Gaby, I was on that pop culture island with you!",0,0,0.0
PgeJ0XYuI2E,Thanks for the explanation! I am too lazy to read thru their entire site.,0,0,0.0
Wp21hAL1mOU,"Usually the average person would be too embarrassed to post this, but it's Cristine.. this is normal now",0,0,-0.08333333333333333
yBt9zuvZxIc,why do people in science-gone-wrong movies act like they've never seen science-gone-wrong movies?,2,0,0.0
8RlChzDl1Tw,that angela the candle lady accent is on point,0,0,0.0
W7DErx-Yg9g,"Very fantastic work, I love it !\nBTW, can you sing Take me home, country roads? \nI hear it from Kingsman 2 movie, very beautiful song, hope can hear your interpretation version.",0,0,0.715
G0cDl-vZKkg,"Im so excited for your accutane journey! It really changed my life. I will say my skin wasnt sensetive, just more dry, so i hope your skin isnt sensetive. Also for a year after my skin was more normal, then it went back for being oily because female hormones changed my skin back.",0,0,0.19467592592592592
hw1RrmlrTtM,"The Las Vegas sheriff, Joseph Lombardo PRAISED the Mandalay Hotel security. Said could not have located the shooter's room as soon as they did. In what was an extremely difficult situation, many people worked together. Unlike Washington, D.C. other places can do that.",0,0,-0.041666666666666664
65fZOBR0pmM,Yeessssss!!!!,0,0,0.0
ccLXx4DB8ZQ,"People in general don't (and shouldn't) have children to improve their lifestyle. The question isn't whether it's fun or easy, but whether it's meaningful & worth it. Fact is, most things worth pursuing are challenging. Including raising a child. If your parents followed the philosophy you put forward in this vid, you wouldn't be here to vlog.",0,0,0.3604166666666666
CdHV7Uzw2E4,Got a nifty-fifty for my Nikon D3300 - love it.,0,0,0.5
4gKhm09PKPQ,Only fallout shelter i know of is the one on my phone.,0,0,0.0
f3uF3EpSZMw,❤️❤️❤️,0,0,0.0
afXewnGZXKs,“God I cannot wait to get married and have babies” -Kelly,0,0,0.25
yB9pN0H7saA,Honestly cheers to that guy,0,0,0.6
ml8Dj5OSR-M,7 year old: uhhh is it the north pole,1,0,0.1
x4SheWJkn6s,i love her! my mom obviously did too! \nif i had a dollar for every time someone found out my name and immediately said anything for selinas id be rich af!,0,0,0.3645833333333333
a41k9oJN0FI,"this movie is like oh i get whats going on, 2 seconds later what the fuck is going on?? seriously weirdest movie ever, great experience though",0,0,0.016666666666666663
qRoVlH1OcI4,Douche​.,0,0,0.0
w58C1Vu10Is,anyone else notice the tan lines on his feet (they look like they're from sandals),0,0,0.0
gDFZS0BVsBY,Scuffed j's,0,0,0.0
CayHgjP1YNQ,That is brilliant man and the first 'oh!' hilarious !,0,0,0.6124999999999999
S5Esa9L4nvE,The titanic and I will make it crash into your forehead #YIAYtime,0,0,0.0
3VVnY86ulA8,I noticed the color on the 5 if better than the 6. Is that Protune? or other settings changed?,0,0,0.1875
DrIFxLhDylU,I love the Matt “Raining” Easter egg. So good.,0,0,0.6
mSYEzJ7LM54,😎\n          |\👐\n         / \\n━━━━━┓ ＼＼ \n┓┓┓┓┓┃\n┓┓┓┓┓┃ ヽ😩ノ\n┓┓┓┓┓┃ 　 /　\n┓┓┓┓┓┃  ノ)　 \n┓┓┓┓┓┃,0,0,0.0
IDvy0ybpOUI,Today's society is so weak - they get offended by everything. Idiots.,1,0,-0.5875
8NArIVIQ4BI,Is there a pdf link where I can download these tips?,0,0,0.0
cFVRCo6-FUU,Pumpkin spice is my favorite… But I don't like when you get a product that is only the spice and not the pumpkin… I like the two together… There's a lot of products that are just spice even though they say they are pumpkin spice.\n\nWe leave the pumpkins out for the squirrels to eat.,0,0,0.0
TzyraAp3jaY,Yo,0,0,0.0
Lf3ER5Ope_s,Why is there a no-scoping sound all the time lol,0,0,0.6000000000000001
5QCv3dJBPyQ,PROUD OF YOU JU-JU-JU-JACKIE!!! Keep y0 head up :)Love you sistah!,0,0,0.7083333333333334
735_W3zsIw4,yeah dont buy it,0,0,0.0
SHobkpQ9GOM,where did you get the narutomaki?,0,0,0.0
DUMEmGUc7yc,I feel honored to be part of an inside joke/reference that so few people will understand,1,0,-0.2
ZczwzVhai9E,...,0,0,0.0
jKInAMNrXRA,Ha Trump is awesome,2,0,1.0
8I1B4n_8Cto,How many professional slime fingers were hired for this music video?,0,0,0.3
4YX_1wql-Xw,💙💙💙💙💙💙💙💙💙💙💙💙💙💙,0,0,0.0
a41k9oJN0FI,"Why is this idiot trending, when Chris Stuckmann has put out a much better review?",1,0,-0.15000000000000002
Y2GVVC_cD_E,HES SO HOT,0,0,0.25
JkqTeQHFoBY,"Absolutely amazing work, both Rocket and Groot are incredibly real and that comes not just from their anthropomorphisation but the level of detail and care the artist at the VFX houses put into their work. \nThank you.",3,0,0.4
fBR-MFpVKuc,"I love Sean, but his knife technique is horrendous.",0,0,0.5
FTIStPerVNw,How does it feel to be Trojan horsed by Bernie for Hilary votes???,0,0,0.0
uwukx6DGmW8,Could you provide a reason why you suggest not investing in crypto currency. A simple no especially without any data in this day and age is not really what I'm looking for,0,0,-0.03333333333333333
JO7X9ZPoAp8,The girl reminds me of summer from Rick and morty,0,0,0.0
UCrBICYM0yM,Reducing our ecological footprint by reducing our physical one...and disregarding the land mammals and birds that would kill us if we ever did this. Makes sense?,0,0,0.2
tPiaduBZHRU,That's engineering!,0,0,0.0
8hP6WROycAU,I love you guys,0,0,0.5
oKzFGhlFqqE,Gorka is a faux intellectual bs artist.,1,0,0.3
CsdzflTXBVQ,"Floyd Mayweather, the swimmer.",4450,335,0.0
QqbMpE4dPao,Wow adam waht a song 😞💊,0,0,0.1
M-N8hVxja94,I am just really attracted to Brittany,1,0,0.2
8ZRCdfaAIy0,Fable: The lost Lews,0,0,0.0
mlxdnyfkWKQ,"What is up with all the snowflakes crying about the bear? You don't have a clue of what the context is. How did the bear end up there, and why? How is s/he being treated? etc. Certainly seems to be in good health and state of mind.",0,0,0.23809523809523805
-_Q5kO4YXFs,que hace tendencia #6 esto en Argentina?,1,0,0.0
DBBt7IhHOFQ,What was that at the end?,0,0,0.0
8ndhidEmUbI,"Hey, a real plot!",0,0,0.25
1y7giHbrvcc,... KickAss 3 confirmed with this song,0,0,0.4
J5b_-TZwQ0I,"After reading some of these comments, I feel compelled to say that the Confederates were not Patriots by any means. In fact they were the total opposite of that. These are not heroes but in fact they were traitors to the USA and  all the values it currently holds to this day. They should be remembered for the sake of history but not honored.",1,0,0.0
b1wlmTNERqE,She is absolutely killing it with these new songs. The vocals are just untouchable. Jesus. I can’t wait for the album.,4,0,0.16818181818181818
6JV_q-vrfBw,fuck trump,0,0,-0.4
gDFZS0BVsBY,Who else got an IT Ad,0,0,0.0
w-n3qiLeVqg,"Things will never change until THE MEDIA itself take responsibility for the message it is promoting....one word....DIVISION. STOP referring to people by skin colour/race/ethnicity in ALL situations. Change the language and u change the reality. Mainstream media is selling hate and division in the same way it sells toothpaste/cars/politicians/iphones-REJECT it in all forms, from newspaper and magazines to all tv and mainstream internet. Nothing will change for the better until we wake up to this reality.",0,0,-0.10000000000000002
j8ziXMTpkL4,I'm glad it wasn't fish,0,0,0.5
KHshdXDxR3c,Should of put the grill in the grill,0,0,0.0
DdA7tUIzA5Q,Love,0,0,0.5
Xx7sxWI9FNI,Bitch your so silly but your sexy. Your just a dumb sexy silly bitch,0,0,-0.075
Q07Cp6tswnQ,Awesome man!  Congrats!,0,0,1.0
FgSSk7xLW9w,by the end of this episode link didn't even sound like a word anymore,0,0,0.4
2seypV_Jkjw,Nobody watched the Emmys,20,2,0.0
WSFJsq_jwMs,I like you & l Support you.\nBruno Mars,0,0,0.0
JsTptu56GM8,"0:53 idk whether its intentional or not, or maybe i heard him wrong, Tom said the worng worms instead of the worng words i thiing its intentional, and it makes me like Tom even more. keep up the great vids!",0,0,0.3333333333333333
-bQUBzPZHHQ,fuck facebook,0,0,-0.4
iv1C0pEdhOg,Nonono peanut butter pizza is good just done right John's Pizza in California does it and it's amazing but they don't just spread it on top like you did,0,1,0.5214285714285715
IPWoD5Af7RE,#cakrbookquiz Vanilla anda Chocolate Ice Crean Swirl. So a Ice Crean Cake *starts singing Red Velvet Ice Cream Cake*,0,0,0.0
ah8SQNOXgrQ,MORE CAROL,0,0,0.5
wmiy00-NqDk,no she has three kids did she forget about shanikwa \n\nDOES ADAM KNOW,0,0,0.0
8ndhidEmUbI,I really hope this was Angelina Jolie😢,0,0,0.2
LXAU1VqbYbo,if you like honey comb tripe you would love Mexican menudo,0,0,0.25
WfjZ1otkS3o,I expect to hear Trump demanding the Lt. General's resignation for going against White House policy. The Lt. General was civil and anti-racist which clearly is undermining the great teflon Donald. Racist are good people and being civil won't make America great.,0,0,0.35714285714285715
_cu4FHyCcT8,Can i mix if with a spoon or just my fingers?,0,0,0.0
7wsYiuNERZA,Letting out reviews for Thor Ragnorok 2 weeks early is too early. Hype gets lost too early. 10 days at most.,2,0,0.2
y_v-3_sPsRM,Ginger Pale!,1,0,-0.2625
bvev1Bjx6oA,This is a good chemercial. Very well done.,0,0,0.44999999999999996
zgLtEob6X-Q,I remember the ending of that rushed trailer. I thought wtf is that scream when I first saw it,0,0,-0.125
_elREWy6f9w,Why is pewdiepie not on the list,0,0,0.0
SNGWh_-R1VE,Please change the name so the original battlefront games dont have to be related to this pile of shit.,0,0,0.05833333333333333
WMAtfhATTLg,I wish He was singing in my wading day,1,0,0.0
8oyf8Ecwo-Y,song????,1,2,0.0
